Name;Level;TID;InfoTID;DisableProduction;SpellForgeLevel;LaboratoryLevel;DonateCost;HousingSpace;TrainingTime;DeployTimeMS;ChargingTimeMS;HitTimeMS;UpgradeTimeH;UpgradeResource;UpgradeCost;BoostTimeMS;SpeedBoost;SpeedBoost2;JumpHousingLimit;JumpBoostMS;DamageBoostPercent;BuildingDamageBoostPercent;Damage;TroopDamagePermil;BuildingDamagePermil;ExecuteHealthPermil;DamagePermilMin;PreferredDamagePermilMin;Radius;NumberOfHits;RandomRadius;TimeBetweenHitsMS;IconSWF;IconExportName;BigPicture;PreDeployEffect;DeployEffect;DeployEffect2Delay;DeployEffect2;ChargingEffect;HitEffect;RandomRadiusAffectsOnlyGfx;FreezeTimeMS;SpawnObstacle;NumObstacles;StrengthWeight;ProductionBuilding;TargetInfoString;PreferredTarget;PreferredTargetDamageMod;HeroDamageMultiplier;ShieldProjectileSpeed;ShieldProjectileDamageMod;ExtraHealthPermil;ExtraHealthMin;ExtraHealthMax;PoisonDPS;PoisonIncreaseSlowly;AttackSpeedBoost;BoostLinkedToPoison;PoisonAffectAir;ScaleDeployEffects;ShieldTime;ShieldProtectionPercent;MaxUnitsHit;EnemyDeployEffect;SnapToGrid;DuplicateHousing;DuplicateLifetime;SummonTroop;UnitsToSpawn;ShrinkReduceSpeedRatio;ShrinkHitpointsRatio;SpawnDuration;SpawnFirstGroupSize;DamageTHPercent;ScaleByTH;EnabledByCalendar;VillageType;PauseCombatComponentsMs;UpgradeLevelByTH;ChangeTeamTime;InvisibilityTime;FreezeOuterTimeMS;ConeAngle;FreezePercent;MinRadius;MinDamage;StunTimeMS;TornadoForce1;TornadoForce2;TornadoForce3;TornadoForce4;TornadoForce5;TornadoForceAir1;TornadoForceAir2;TornadoForceAir3;TornadoForceAir4;TornadoForceAir5;TornadoRotationSpeed;TornadoSpeedTowardsCenter;TornadoInnerRadius;TornadoInnerForcePercent;TornadoOuterForcePercent;ChainSpell;AffectsSiegeMachines;BoostDefenders;ImmunitySiegeMachines;ImmunityOtherCharacters;ImmunityTH_CC;ImmunityStorages;ImmunityWalls;ImmunityOtherBuildings;CapitalAttackCount;DestroyWalls;RecallHousing
Mortar2Poison;1;TID_CREATE_SKELETONS_SPELL;TID_CREATE_SKELETONS_SPELL_INFO;TRUE;4;11;5;1;180;0;300;500;444;DarkElixir;345000;500;52;26;100;400;-40;75;500;0;58;0;0;0;300;50;0;400;sc/ui.sc;icon_spell_skeleton;icon_spell_skeleton;skele_Predeploy;Multi Mortar Ground Effects;2500;Multi Mortar Area Effects;xmas Drop Bombs;Artillery Hit;TRUE;5000;Xmas TombStone;5;560;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND;Wall;5;5;0;0;10;0;50;160;TRUE;-70;FALSE;FALSE;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;0;0;18000;3;70;;;1;0;0;0;0;4500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TRUE;TRUE;;;TRUE;TRUE;TRUE;TRUE;0;;0
Mortar2Poison;2;TID_CREATE_SKELETONS_SPELL;TID_CREATE_SKELETONS_SPELL_INFO;TRUE;4;11;5;1;180;0;300;500;444;DarkElixir;345000;500;52;26;100;400;-40;75;500;0;58;0;0;0;300;50;0;400;sc/ui.sc;icon_spell_skeleton;icon_spell_skeleton;skele_Predeploy;Multi Mortar Ground Effects;2500;Multi Mortar Area Effects;xmas Drop Bombs;Artillery Hit;;5000;Xmas TombStone;5;560;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND;Wall;5;5;0;0;10;0;50;165;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;0;0;18000;3;70;;;1;0;0;0;0;4500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
Mortar2Poison;3;TID_CREATE_SKELETONS_SPELL;TID_CREATE_SKELETONS_SPELL_INFO;TRUE;4;11;5;1;180;0;300;500;444;DarkElixir;345000;500;52;26;100;400;-40;75;500;0;58;0;0;0;300;50;0;400;sc/ui.sc;icon_spell_skeleton;icon_spell_skeleton;skele_Predeploy;Multi Mortar Ground Effects;2500;Multi Mortar Area Effects;xmas Drop Bombs;Artillery Hit;;5000;Xmas TombStone;5;560;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND;Wall;5;5;0;0;10;0;50;170;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;0;0;18000;3;70;;;1;0;0;0;0;4500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
Mortar2Poison;4;TID_CREATE_SKELETONS_SPELL;TID_CREATE_SKELETONS_SPELL_INFO;TRUE;4;11;5;1;180;0;300;500;444;DarkElixir;345000;500;52;26;100;400;-40;75;500;0;58;0;0;0;300;50;0;400;sc/ui.sc;icon_spell_skeleton;icon_spell_skeleton;skele_Predeploy;Multi Mortar Ground Effects;2500;Multi Mortar Area Effects;xmas Drop Bombs;Artillery Hit;;5000;Xmas TombStone;5;560;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND;Wall;5;5;0;0;10;0;50;175;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;0;0;18000;3;70;;;1;0;0;0;0;4500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
Mortar2Poison;5;TID_CREATE_SKELETONS_SPELL;TID_CREATE_SKELETONS_SPELL_INFO;TRUE;4;11;5;1;180;0;300;500;444;DarkElixir;345000;500;52;26;100;400;-40;75;500;0;58;0;0;0;300;50;0;400;sc/ui.sc;icon_spell_skeleton;icon_spell_skeleton;skele_Predeploy;Multi Mortar Ground Effects;2500;Multi Mortar Area Effects;xmas Drop Bombs;Artillery Hit;;5000;Xmas TombStone;5;560;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND;Wall;5;5;0;0;10;0;50;180;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;0;0;18000;3;70;;;1;0;0;0;0;4500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
Mortar2Poison;6;TID_CREATE_SKELETONS_SPELL;TID_CREATE_SKELETONS_SPELL_INFO;TRUE;4;11;5;1;180;0;300;500;444;DarkElixir;345000;500;52;26;100;400;-40;75;500;0;58;0;0;0;300;50;0;400;sc/ui.sc;icon_spell_skeleton;icon_spell_skeleton;skele_Predeploy;Multi Mortar Ground Effects;2500;Multi Mortar Area Effects;xmas Drop Bombs;Artillery Hit;;5000;Xmas TombStone;5;560;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND;Wall;5;5;0;0;10;0;50;185;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;0;0;18000;3;70;;;1;0;0;0;0;4500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
Mortar2Poison;7;TID_CREATE_SKELETONS_SPELL;TID_CREATE_SKELETONS_SPELL_INFO;TRUE;4;11;5;1;180;0;300;500;444;DarkElixir;345000;500;52;26;100;400;-40;75;500;0;58;0;0;0;300;50;0;400;sc/ui.sc;icon_spell_skeleton;icon_spell_skeleton;skele_Predeploy;Multi Mortar Ground Effects;2500;Multi Mortar Area Effects;xmas Drop Bombs;Artillery Hit;;5000;Xmas TombStone;5;560;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND;Wall;5;5;0;0;10;0;50;190;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;0;0;18000;3;70;;;1;0;0;0;0;4500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
Mortar2Poison;8;TID_CREATE_SKELETONS_SPELL;TID_CREATE_SKELETONS_SPELL_INFO;TRUE;4;11;5;1;180;0;300;500;444;DarkElixir;345000;500;52;26;100;400;-40;75;500;0;58;0;0;0;300;50;0;400;sc/ui.sc;icon_spell_skeleton;icon_spell_skeleton;skele_Predeploy;Multi Mortar Ground Effects;2500;Multi Mortar Area Effects;xmas Drop Bombs;Artillery Hit;;5000;Xmas TombStone;5;560;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND;Wall;5;5;0;0;10;0;50;195;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;0;0;18000;3;70;;;1;0;0;0;0;4500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
Mortar2Poison;9;TID_CREATE_SKELETONS_SPELL;TID_CREATE_SKELETONS_SPELL_INFO;TRUE;4;11;5;1;180;0;300;500;444;DarkElixir;345000;500;52;26;100;400;-40;75;500;0;58;0;0;0;300;50;0;400;sc/ui.sc;icon_spell_skeleton;icon_spell_skeleton;skele_Predeploy;Multi Mortar Ground Effects;2500;Multi Mortar Area Effects;xmas Drop Bombs;Artillery Hit;;5000;Xmas TombStone;5;560;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;0;0;18000;3;70;;;1;0;0;0;0;4500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
TroopRage;1;TID_CREATE_SKELETONS_SPELL;TID_CREATE_SKELETONS_SPELL_INFO;TRUE;4;11;5;1;180;0;0;0;444;DarkElixir;345000;4000;16;16;100;400;70;75;500;0;58;0;0;0;300;1;0;0;sc/ui.sc;icon_spell_skeleton;icon_spell_skeleton;skele_Predeploy;Multi Mortar Ground Effects;2500;Multi Mortar Area Effects;xmas Drop Bombs;Artillery Hit;;5000;Xmas TombStone;5;560;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;0;0;18000;3;70;;;1;0;0;0;0;4500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
TroopRage;2;TID_CREATE_SKELETONS_SPELL;TID_CREATE_SKELETONS_SPELL_INFO;TRUE;4;11;5;1;180;0;0;0;444;DarkElixir;345000;8000;16;16;100;400;70;75;500;0;58;0;0;0;300;1;0;0;sc/ui.sc;icon_spell_skeleton;icon_spell_skeleton;skele_Predeploy;Multi Mortar Ground Effects;2500;Multi Mortar Area Effects;xmas Drop Bombs;Artillery Hit;;5000;Xmas TombStone;5;560;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;0;0;18000;3;70;;;1;0;0;0;0;4500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
TroopRage;3;TID_CREATE_SKELETONS_SPELL;TID_CREATE_SKELETONS_SPELL_INFO;TRUE;4;11;5;1;180;0;0;0;444;DarkElixir;345000;12000;16;16;100;400;70;75;500;0;58;0;0;0;300;1;0;0;sc/ui.sc;icon_spell_skeleton;icon_spell_skeleton;skele_Predeploy;Multi Mortar Ground Effects;2500;Multi Mortar Area Effects;xmas Drop Bombs;Artillery Hit;;5000;Xmas TombStone;5;560;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;0;0;18000;3;70;;;1;0;0;0;0;4500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
TroopRage;4;TID_CREATE_SKELETONS_SPELL;TID_CREATE_SKELETONS_SPELL_INFO;TRUE;4;11;5;1;180;0;0;0;444;DarkElixir;345000;16000;16;16;100;400;70;75;500;0;58;0;0;0;300;1;0;0;sc/ui.sc;icon_spell_skeleton;icon_spell_skeleton;skele_Predeploy;Multi Mortar Ground Effects;2500;Multi Mortar Area Effects;xmas Drop Bombs;Artillery Hit;;5000;Xmas TombStone;5;560;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;0;0;18000;3;70;;;1;0;0;0;0;4500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
TroopRage;5;TID_CREATE_SKELETONS_SPELL;TID_CREATE_SKELETONS_SPELL_INFO;TRUE;4;11;5;1;180;0;0;0;444;DarkElixir;345000;20000;16;16;100;400;70;75;500;0;58;0;0;0;300;1;0;0;sc/ui.sc;icon_spell_skeleton;icon_spell_skeleton;skele_Predeploy;Multi Mortar Ground Effects;2500;Multi Mortar Area Effects;xmas Drop Bombs;Artillery Hit;;5000;Xmas TombStone;5;560;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;0;0;18000;3;70;;;1;0;0;0;0;4500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
ShrinkTrap;1;TID_CREATE_SKELETONS_SPELL;TID_CREATE_SKELETONS_SPELL_INFO;TRUE;4;11;5;1;180;0;300;1000;444;DarkElixir;345000;20000;16;0;100;400;70;75;500;0;58;0;0;0;400;75;400;250;sc/ui.sc;icon_spell_skeleton;icon_spell_skeleton;skele_Predeploy;Shrink deploy;2500;Multi Mortar Area Effects;xmas Drop Bombs;Artillery Hit;TRUE;5000;Xmas TombStone;5;560;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;-50;50;18000;3;70;TRUE;;1;0;0;0;0;4500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TRUE;;;;;;;;0;;0
Birthday2017;1;TID_BIRTHDAY_SPELL;TID_BIRTHDAY_SPELL_INFO;TRUE;1;1;5;2;360;0;150;1750;444;Elixir;345000;20000;16;0;100;400;70;75;500;0;58;0;0;0;250;1;0;0;sc/ui.sc;icon_spell_birthday;icon_spell_birthday;Birthday predeploy;BirthdaySpell Summon2;2500;BirthdaySpell Summon1;Birthday Hit;Birthday Spell Hit;FALSE;5000;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;-50;50;18000;3;70;TRUE;TRUE;1;2000;0;0;0;4500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
IceGolemFreeze;1;TID_BIRTHDAY_SPELL;TID_BIRTHDAY_SPELL_INFO;TRUE;1;1;5;2;360;0;300;400;444;Elixir;345000;20000;16;0;100;400;70;75;500;0;58;0;0;0;750;1;0;0;sc/ui.sc;icon_spell_birthday;icon_spell_birthday;Birthday predeploy;IceGolem Freeze deploy lvl1;2500;IceGolem Freeze deploy2 lvl1;Birthday Hit;Birthday Spell Hit;TRUE;4000;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;-50;50;18000;3;70;;;1;2000;0;0;0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TRUE;;;;;;;;0;;0
IceGolemFreeze;2;TID_BIRTHDAY_SPELL;TID_BIRTHDAY_SPELL_INFO;TRUE;1;1;5;2;360;0;300;400;444;Elixir;345000;20000;16;0;100;400;70;75;500;0;58;0;0;0;750;1;0;0;sc/ui.sc;icon_spell_birthday;icon_spell_birthday;Birthday predeploy;IceGolem Freeze deploy lvl2;2500;IceGolem Freeze deploy2 lvl2;Birthday Hit;Birthday Spell Hit;;4750;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;-50;50;18000;3;70;;;1;2000;0;0;0;3563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
IceGolemFreeze;3;TID_BIRTHDAY_SPELL;TID_BIRTHDAY_SPELL_INFO;TRUE;1;1;5;2;360;0;300;400;444;Elixir;345000;20000;16;0;100;400;70;75;500;0;58;0;0;0;750;1;0;0;sc/ui.sc;icon_spell_birthday;icon_spell_birthday;Birthday predeploy;IceGolem Freeze deploy lvl3;2500;IceGolem Freeze deploy2 lvl3;Birthday Hit;Birthday Spell Hit;;5500;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;-50;50;18000;3;70;;;1;2000;0;0;0;4125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
IceGolemFreeze;4;TID_BIRTHDAY_SPELL;TID_BIRTHDAY_SPELL_INFO;TRUE;1;1;5;2;360;0;300;400;444;Elixir;345000;20000;16;0;100;400;70;75;500;0;58;0;0;0;750;1;0;0;sc/ui.sc;icon_spell_birthday;icon_spell_birthday;Birthday predeploy;IceGolem Freeze deploy lvl4;2500;IceGolem Freeze deploy2 lvl4;Birthday Hit;Birthday Spell Hit;;6250;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;-50;50;18000;3;70;;;1;2000;0;0;0;4688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
IceGolemFreeze;5;TID_BIRTHDAY_SPELL;TID_BIRTHDAY_SPELL_INFO;TRUE;1;1;5;2;360;0;300;400;444;Elixir;345000;20000;16;0;100;400;70;75;500;0;58;0;0;0;750;1;0;0;sc/ui.sc;icon_spell_birthday;icon_spell_birthday;Birthday predeploy;IceGolem Freeze deploy lvl5;2500;IceGolem Freeze deploy2 lvl5;Birthday Hit;Birthday Spell Hit;;7000;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;-50;50;18000;3;70;;;1;2000;0;0;0;5250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
IceGolemFreeze;6;TID_BIRTHDAY_SPELL;TID_BIRTHDAY_SPELL_INFO;TRUE;1;1;5;2;360;0;300;400;444;Elixir;345000;20000;16;0;100;400;70;75;500;0;58;0;0;0;750;1;0;0;sc/ui.sc;icon_spell_birthday;icon_spell_birthday;Birthday predeploy;IceGolem Freeze deploy lvl6;2500;IceGolem Freeze deploy2 lvl6;Birthday Hit;Birthday Spell Hit;;7500;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;-50;50;18000;3;70;;;1;2000;0;0;0;5625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
ElectroDragonDie;1;TID_BIRTHDAY_SPELL;TID_BIRTHDAY_SPELL_INFO;TRUE;1;1;5;2;360;800;1000;1100;444;Elixir;345000;20000;16;0;100;400;70;75;50;0;58;0;0;0;200;6;250;400;sc/ui.sc;icon_spell_birthday;icon_spell_birthday;Birthday predeploy;Lightning area;2500;IceGolem Freeze deploy2 lvl6;Lightning Spell;Lightning Spell Hit;FALSE;7500;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;-50;50;18000;3;70;;;1;2000;0;0;0;5625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
ElectroDragonDie;2;TID_BIRTHDAY_SPELL;TID_BIRTHDAY_SPELL_INFO;TRUE;1;1;5;2;360;800;1000;1100;444;Elixir;345000;20000;16;0;100;400;70;75;55;0;58;0;0;0;200;6;250;400;sc/ui.sc;icon_spell_birthday;icon_spell_birthday;Birthday predeploy;Lightning area;2500;IceGolem Freeze deploy2 lvl6;Lightning Spell;Lightning Spell Hit;;7500;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;-50;50;18000;3;70;;;1;2000;0;0;0;5625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
ElectroDragonDie;3;TID_BIRTHDAY_SPELL;TID_BIRTHDAY_SPELL_INFO;TRUE;1;1;5;2;360;800;1000;1100;444;Elixir;345000;20000;16;0;100;400;70;75;60;0;58;0;0;0;200;6;250;400;sc/ui.sc;icon_spell_birthday;icon_spell_birthday;Birthday predeploy;Lightning area;2500;IceGolem Freeze deploy2 lvl6;Lightning Spell;Lightning Spell Hit;;7500;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;-50;50;18000;3;70;;;1;2000;0;0;0;5625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
ElectroDragonDie;4;TID_BIRTHDAY_SPELL;TID_BIRTHDAY_SPELL_INFO;TRUE;1;1;5;2;360;800;1000;1100;444;Elixir;345000;20000;16;0;100;400;70;75;65;0;58;0;0;0;200;6;250;400;sc/ui.sc;icon_spell_birthday;icon_spell_birthday;Birthday predeploy;Lightning area;2500;IceGolem Freeze deploy2 lvl6;Lightning Spell;Lightning Spell Hit;;7500;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;-50;50;18000;3;70;;;1;2000;0;0;0;5625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
ElectroDragonDie;5;TID_BIRTHDAY_SPELL;TID_BIRTHDAY_SPELL_INFO;TRUE;1;1;5;2;360;800;1000;1100;444;Elixir;345000;20000;16;0;100;400;70;75;75;0;58;0;0;0;200;6;250;400;sc/ui.sc;icon_spell_birthday;icon_spell_birthday;Birthday predeploy;Lightning area;2500;IceGolem Freeze deploy2 lvl6;Lightning Spell;Lightning Spell Hit;;7500;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;-50;50;18000;3;70;;;1;2000;0;0;0;5625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
ElectroDragonDie;6;TID_BIRTHDAY_SPELL;TID_BIRTHDAY_SPELL_INFO;TRUE;1;1;5;2;360;800;1000;1100;444;Elixir;345000;20000;16;0;100;400;70;75;85;0;58;0;0;0;200;6;250;400;sc/ui.sc;icon_spell_birthday;icon_spell_birthday;Birthday predeploy;Lightning area;2500;IceGolem Freeze deploy2 lvl6;Lightning Spell;Lightning Spell Hit;;7500;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;-50;50;18000;3;70;;;1;2000;0;0;0;5625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
ElectroDragonDie;7;TID_BIRTHDAY_SPELL;TID_BIRTHDAY_SPELL_INFO;TRUE;1;1;5;2;360;800;1000;1100;444;Elixir;345000;20000;16;0;100;400;70;75;95;0;58;0;0;0;200;6;250;400;sc/ui.sc;icon_spell_birthday;icon_spell_birthday;Birthday predeploy;Lightning area;2500;IceGolem Freeze deploy2 lvl6;Lightning Spell;Lightning Spell Hit;;7500;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;-50;50;18000;3;70;;;1;2000;0;0;0;5625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
ElectroDragonDie;8;TID_BIRTHDAY_SPELL;TID_BIRTHDAY_SPELL_INFO;TRUE;1;1;5;2;360;800;1000;1100;444;Elixir;345000;20000;16;0;100;400;70;75;105;0;58;0;0;0;200;6;250;400;sc/ui.sc;icon_spell_birthday;icon_spell_birthday;Birthday predeploy;Lightning area;2500;IceGolem Freeze deploy2 lvl6;Lightning Spell;Lightning Spell Hit;;7500;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;-50;50;18000;3;70;;;1;2000;0;0;0;5625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
ElectroDragonDie;9;TID_BIRTHDAY_SPELL;TID_BIRTHDAY_SPELL_INFO;TRUE;1;1;5;2;360;800;1000;1100;444;Elixir;345000;20000;16;0;100;400;70;75;115;0;58;0;0;0;200;6;250;400;sc/ui.sc;icon_spell_birthday;icon_spell_birthday;Birthday predeploy;Lightning area;2500;IceGolem Freeze deploy2 lvl6;Lightning Spell;Lightning Spell Hit;;7500;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;-50;50;18000;3;70;;;1;2000;0;0;0;5625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
