Name;BuildingLevel;TID;InfoTID;BuildingClass;SecondaryTargetingClass;ShopBuildingClass;SWF;ExportName;ExportNameNpc;ExportNameConstruction;ExportNameLocked;BuildTimeD;BuildTimeH;BuildTimeM;BuildTimeS;BuildResource;BuildCost;TownHallLevel;CapitalHallLevel;Width;Height;Icon;ExportNameBuildAnim;ExportNameUpgradeAnim;MaxStoredGold;MaxStoredElixir;MaxStoredDarkElixir;MaxStoredWarGold;MaxStoredWarElixir;MaxStoredWarDarkElixir;MaxStoredGold2;MaxStoredElixir2;PercentageStoredGold;PercentageStoredElixir;PercentageStoredDarkElixir;LootOnDestruction;Bunker;Village2Housing;HousingSpace;HousingSpaceAlt;HousingSpaceSiege;ProducesResource;ResourcePer100Hours;ResourceMax;ResourceIconLimit;UnitProduction;UpgradesUnitType;ProducesUnitsOfType;LevelRequirementTID;BoostCost;FreeBoost;Hitpoints;RegenTime;AttackRange;AltAttackMode;AltAttackRange;PrepareSpeed;AttackSpeed;AltAttackSpeed;CoolDownOverride;DPS;AltDPS;Damage;PreferredTarget;PreferredTargetDamageMod;RandomHitPosition;DestroyEffect;DestroyDamageEffect;AttackEffect;AttackEffect2;ChainAttackDistance;ChainAttackMaxTargets;ChainAttackDelay;ChainAttackDamageReductionPercent;AttackEffectAlt;HitEffect;Projectile;AltProjectile;ExportNameDamagedSWF;ExportNameDamaged;BuildingW;BuildingH;BaseGfx;ExportNameBase;AirTargets;GroundTargets;MultiTargets;NumMultiTargets;AltAirTargets;AltGroundTargets;AltMultiTargets;AmmoCount;AmmoResource;AmmoCost;MinAttackRange;DamageRadius;PushBack;WallCornerPieces;LoadAmmoEffect;NoAmmoEffect;ToggleAttackModeEffect;PickUpEffect;PlacingEffect;AnimateTurret;DefenderCharacter;DefenderCount;DefenderZ;AltDefenderZ;DestructionXP;Locked;StartingHomeCount;Hidden;AOESpell;AOESpellAlternate;TriggerRadius;ExportNameTriggered;AppearEffect;ForgesSpells;ForgesMiniSpells;IsHeroBarrack;HeroType;IncreasingDamage;DPSLv2;DPSLv3;DPSMulti;Lv2SwitchTime;Lv3SwitchTime;AttackEffectLv2;AttackEffectLv3;TransitionEffectLv2;TransitionEffectLv3;AltNumMultiTargets;PreventsHealing;StrengthWeight;AlternatePickNewTargetDelay;AltBuildResource;SpeedMod;StatusEffectTime;ShockwavePushStrength;ShockwaveArcLength;ShockwaveExpandRadius;TargetingConeAngle;AimRotateStep;PenetratingProjectile;PenetratingRadius;PenetratingExtraRange;TurnSpeed;NeedsAim;TargetGroups;TargetGroupsRadius;HitSpell;HitSpellLevel;ExportNameBeamStart;ExportNameBeamEnd;Damage2;Damage2Radius;Damage2Delay;Damage2Min;Damage2FalloffStart;Damage2FalloffEnd;HitEffect2;WakeUpSpeed;WakeUpSpace;PreAttackEffect;ShareHeroCombatData;BurstCount;BurstDelay;AltBurstCount;AltBurstDelay;DummyProjectileCount;DieDamage;DieDamageRadius;DieDamageEffect;DieDamageDelay;IsRed;VillageType;WallBlockX;WallBlockY;RedMul;GreenMul;BlueMul;RedAdd;GreenAdd;BlueAdd;DefenceTroopCount;DefenceTroopCharacter;DefenceTroopCharacter2;DefenceTroopLevel;AmountCanBeUpgraded;SelfAsAoeCenter;NewTargetAttackDelay;GearUpBuilding;GearUpLevelRequirement;GearUpResource;GearUpCost;GearUpTime;GearUpTID;StartUpgradeBoosterCost;ActivateCombatOnDamageTaken;ActivatedCombatAddBuildingClass;CombatActivationDelay;CombatActivationEffect;Weapon;HintPriority;UpgradeTasks;UpgradeTasksRequired;AnimationActionFrame;SpellOnNearbyDamage;DamagePermilHp;ProjectileVariantByTargetMaxHP;DefaultProjectileVariant;PreviewScenario;CustomTargetHitBuildingInRange;UnlockWeaponMode
Town Hall;8;TID_BUILDING_TOWN_HALL;TID_TOWN_HALL_INFO;Town Hall;Resource;0;sc/buildings.sc;town_hall_lvl8;goblin_townhall_lvl1;town_hall_const;0;1;0;0;0;Gold;2000000;7;15;4;4;0;town_hall_upg;0;750000;750000;5000;0;0;0;0;0;0;0;20;;;0;80;0;0;0;0;0;0;0;0;0;0;0;;3900;27;0;;0;0;0;0;0;0;0;0;0;0;;Town Hall Destroyed;0;0;0;0;0;0;0;0;0;0;0;0;town_hall_broken;3;3;0;townhall_base;0;;;0;;;;0;0;0;0;0;0;0;0;0;0;Town Hall Pickup;Town Hall Placing;;0;0;0;0;8;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;Defense;0;0;0;100;0;0;0;0;0;0;0;0;;0
Town Hall;9;TID_BUILDING_TOWN_HALL;TID_TOWN_HALL_INFO;Town Hall;Resource;0;sc/buildings.sc;town_hall_lvl9;goblin_townhall_lvl1;town_hall_const;0;2;0;0;0;Gold;3000000;8;15;4;4;0;town_hall_upg;0;1000000;1000000;10000;0;0;0;0;0;0;0;20;;;0;80;0;0;0;0;0;0;0;0;0;0;0;;4600;28;0;;0;0;0;0;0;0;0;0;0;0;;Town Hall Destroyed;0;0;0;0;0;0;0;0;0;0;0;0;town_hall_broken;3;3;0;townhall_base;0;;;0;;;;0;0;0;0;0;0;0;0;0;0;Town Hall Pickup;Town Hall Placing;;0;0;0;0;9;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;Defense;0;0;0;100;0;0;0;0;0;0;0;0;;0
Town Hall;10;TID_BUILDING_TOWN_HALL;TID_TOWN_HALL_INFO;Town Hall;Resource;0;sc/buildings.sc;town_hall_lvl10;goblin_townhall_lvl1;town_hall_const;0;2;12;0;0;Gold;3500000;9;15;4;4;0;town_hall_upg;0;1500000;1500000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;0;0;0;0;0;0;0;0;0;;5500;29;0;;0;0;0;0;0;0;0;0;0;0;;Town Hall Destroyed;0;0;0;0;0;0;0;0;0;0;0;0;town_hall_broken;3;3;0;townhall_lvl10_base;0;;;0;;;;0;0;0;0;0;0;0;0;0;0;Town Hall Pickup;Town Hall Placing;;0;0;0;0;10;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;Defense;0;0;0;100;0;0;0;0;0;0;0;0;;0
Town Hall;11;TID_BUILDING_TOWN_HALL;TID_TOWN_HALL_INFO;Town Hall;Resource;0;sc/buildings.sc;town_hall_lvl11;goblin_townhall_lvl1;town_hall_const;0;2;18;0;0;Gold;4000000;10;15;4;4;0;town_hall_upg;0;2000000;2000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;0;0;0;0;0;0;0;0;0;;6800;30;0;;0;0;0;0;0;0;0;0;0;0;;Town Hall Destroyed;0;0;0;0;0;0;0;0;0;0;0;0;town_hall_broken;3;3;0;townhall_base;0;;;0;;;;0;0;0;0;0;0;0;0;0;0;Town Hall Pickup;Town Hall Placing;;0;0;0;0;11;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;Defense;0;0;0;100;0;0;0;0;0;0;0;0;;0
Town Hall;12;TID_BUILDING_TOWN_HALL;TID_TOWN_HALL_INFO;Town Hall;Resource;0;sc/buildings.sc;town_hall_lvl12_t1;goblin_townhall_lvl1;town_hall_const;0;4;6;0;0;Gold;6000000;11;15;4;4;0;town_hall_upg;0;2000000;2000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;0;0;0;0;0;0;0;0;0;;7500;31;0;;0;0;0;0;0;0;0;0;0;0;;Town Hall Destroyed;0;0;0;0;0;0;0;0;0;0;0;0;town_hall_broken;3;3;0;townhall_base_th12;0;;;0;;;;0;0;0;0;0;0;0;0;0;0;Town Hall Pickup;Town Hall Placing;;0;0;0;0;12;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;Defense;500;0;Townhall12;100;0;0;0;0;0;0;0;Defense;;0
Town Hall;13;TID_BUILDING_TOWN_HALL;TID_TOWN_HALL_INFO;Town Hall;Resource;0;sc/buildings.sc;town_hall_lvl13_t1;goblin_townhall_lvl1;town_hall_const;0;7;12;0;0;Gold;9000000;12;15;4;4;0;town_hall_upg;0;2000000;2000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;0;0;0;0;0;0;0;0;0;;8200;31;0;;0;0;0;0;0;0;0;0;0;0;;Town Hall Destroyed;0;0;0;0;0;0;0;0;0;0;0;0;town_hall_broken;3;3;0;townhall_base_th12;0;;;0;;;;0;0;0;0;0;0;0;0;0;0;Town Hall Pickup;Town Hall Placing;;0;0;0;0;13;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;Defense;500;0;Townhall13;100;0;0;0;0;0;0;0;Defense;;0
Town Hall;14;TID_BUILDING_TOWN_HALL;TID_TOWN_HALL_INFO;Town Hall;Resource;0;sc/buildings.sc;town_hall_lvl14_t1;goblin_townhall_lvl1;town_hall_const;0;13;6;0;0;Gold;15000000;13;15;4;4;0;town_hall_upg;0;2000000;2000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;0;0;0;0;0;0;0;0;0;;8900;31;0;;0;0;0;0;0;0;0;0;0;0;;Town Hall Destroyed;0;0;0;0;0;0;0;0;0;0;0;0;town_hall_broken;3;3;0;townhall_base_th12;0;;;0;;;;0;0;0;0;0;0;0;0;0;0;Town Hall Pickup;Town Hall Placing;;0;0;0;0;14;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;Defense;500;0;Townhall14;100;0;0;0;0;0;0;0;Defense;;0
Town Hall;15;TID_BUILDING_TOWN_HALL;TID_TOWN_HALL_INFO;Town Hall;Resource;0;sc/buildings.sc;town_hall_lvl15_t1;goblin_townhall_lvl1;town_hall_const;0;15;0;0;0;Gold;18000000;14;15;4;4;0;town_hall_upg;0;2000000;2000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;0;0;0;0;0;0;0;0;0;;9600;31;0;;0;0;0;0;0;0;0;0;0;0;;Town Hall Destroyed;0;0;0;0;0;0;0;0;0;0;0;0;town_hall_broken;3;3;0;townhall_base_th12;0;;;0;;;;0;0;0;0;0;0;0;0;0;0;Town Hall Pickup;Town Hall Placing;;0;0;0;0;15;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;Defense;500;0;Townhall15;100;0;0;0;0;0;0;0;Defense;;0
Elixir Pump;1;TID_BUILDING_ELIXIR_PUMP;TID_ELIXIR_PUMP_INFO;Resource;Resource;0;sc/buildings.sc;elixir_pump_lvl1;goblin_townhall_lvl1;elixir_pump_const;0;0;0;0;10;Gold;150;1;1;3;3;0;elixir_pump_upg;0;2000000;2000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;Elixir;20000;1000;6;0;0;0;0;0;;400;15;0;;0;0;0;0;0;0;0;0;0;0;;Building Destroyed;0;0;0;0;0;0;0;0;0;0;0;0;elixir_destructed_state2;2;2;0;elixir_pump_base;0;;;0;;;;0;0;0;0;0;0;0;0;0;0;Elixir Pump Pickup;Elixir Pump Placing;;0;0;0;0;15;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;Defense;500;0;Townhall15;250;0;0;0;0;0;0;0;Defense;;0
Elixir Pump;2;TID_BUILDING_ELIXIR_PUMP;TID_ELIXIR_PUMP_INFO;Resource;Resource;0;sc/buildings.sc;elixir_pump_lvl2;goblin_townhall_lvl1;elixir_pump_const;0;0;0;1;0;Gold;300;2;1;3;3;0;elixir_pump_upg;0;2000000;2000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;Elixir;40000;2000;15;0;0;0;0;0;;440;15;0;;0;0;0;0;0;0;0;0;0;0;;Building Destroyed;0;0;0;0;0;0;0;0;0;0;0;0;elixir_destructed_state2;2;2;0;elixir_pump_base;0;;;0;;;;0;0;0;0;0;0;0;0;0;0;Elixir Pump Pickup;Elixir Pump Placing;;0;0;0;0;15;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;Defense;500;0;Townhall15;250;0;0;0;0;0;0;0;Defense;;0
Elixir Pump;3;TID_BUILDING_ELIXIR_PUMP;TID_ELIXIR_PUMP_INFO;Resource;Resource;0;sc/buildings.sc;elixir_pump_lvl3;goblin_townhall_lvl1;elixir_pump_const;0;0;0;4;0;Gold;700;2;2;3;3;0;elixir_pump_upg;0;2000000;2000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;Elixir;60000;3000;25;0;0;0;0;0;;480;15;0;;0;0;0;0;0;0;0;0;0;0;;Building Destroyed;0;0;0;0;0;0;0;0;0;0;0;0;elixir_destructed_state2;2;2;0;elixir_pump_base;0;;;0;;;;0;0;0;0;0;0;0;0;0;0;Elixir Pump Pickup;Elixir Pump Placing;;0;0;0;0;15;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;Defense;500;0;Townhall15;250;0;0;0;0;0;0;0;Defense;;0
Elixir Pump;4;TID_BUILDING_ELIXIR_PUMP;TID_ELIXIR_PUMP_INFO;Resource;Resource;0;sc/buildings.sc;elixir_pump_lvl4;goblin_townhall_lvl1;elixir_pump_const;0;0;0;10;0;Gold;1400;2;2;3;3;0;elixir_pump_upg;0;2000000;2000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;Elixir;80000;5000;40;0;0;0;0;0;;520;15;0;;0;0;0;0;0;0;0;0;0;0;;Building Destroyed;0;0;0;0;0;0;0;0;0;0;0;0;elixir_destructed_state2;2;2;0;elixir_pump_base;0;;;0;;;;0;0;0;0;0;0;0;0;0;0;Elixir Pump Pickup;Elixir Pump Placing;;0;0;0;0;15;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;Defense;500;0;Townhall15;250;0;0;0;0;0;0;0;Defense;;0
Elixir Pump;5;TID_BUILDING_ELIXIR_PUMP;TID_ELIXIR_PUMP_INFO;Resource;Resource;0;sc/buildings.sc;elixir_pump_lvl5;goblin_townhall_lvl1;elixir_pump_const;0;0;0;40;0;Gold;3000;3;3;3;3;0;elixir_pump_upg;0;2000000;2000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;Elixir;100000;10000;60;0;0;0;0;4;;560;15;0;;0;0;0;0;0;0;0;0;0;0;;Building Destroyed;0;0;0;0;0;0;0;0;0;0;0;0;elixir_destructed_state2;2;2;0;elixir_pump_lvl5_base;0;;;0;;;;0;0;0;0;0;0;0;0;0;0;Elixir Pump Pickup;Elixir Pump Placing;;0;0;0;0;15;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;Defense;500;0;Townhall15;250;0;0;0;0;0;0;0;Defense;;0
Elixir Pump;6;TID_BUILDING_ELIXIR_PUMP;TID_ELIXIR_PUMP_INFO;Resource;Resource;0;sc/buildings.sc;elixir_pump_lvl6;goblin_townhall_lvl1;elixir_pump_const;0;0;3;0;0;Gold;7000;3;3;3;3;0;elixir_pump_upg;0;2000000;2000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;Elixir;130000;20000;100;0;0;0;0;5;;600;15;0;;0;0;0;0;0;0;0;0;0;0;;Building Destroyed;0;0;0;0;0;0;0;0;0;0;0;0;elixir_destructed_state2;2;2;0;elixir_pump_lvl5_base;0;;;0;;;;0;0;0;0;0;0;0;0;0;0;Elixir Pump Pickup;Elixir Pump Placing;;0;0;0;0;15;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;Defense;500;0;Townhall15;250;0;0;0;0;0;0;0;Defense;;0
Elixir Pump;7;TID_BUILDING_ELIXIR_PUMP;TID_ELIXIR_PUMP_INFO;Resource;Resource;0;sc/buildings.sc;elixir_pump_lvl7;goblin_townhall_lvl1;elixir_pump_const;0;0;6;0;0;Gold;14000;4;4;3;3;0;elixir_pump_upg;0;2000000;2000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;Elixir;160000;30000;160;0;0;0;0;6;;640;15;0;;0;0;0;0;0;0;0;0;0;0;;Building Destroyed;0;0;0;0;0;0;0;0;0;0;0;0;elixir_destructed_state2;2;2;0;elixir_pump_lvl5_base;0;;;0;;;;0;0;0;0;0;0;0;0;0;0;Elixir Pump Pickup;Elixir Pump Placing;;0;0;0;0;15;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;Defense;500;0;Townhall15;250;0;0;0;0;0;0;0;Defense;;0
Elixir Pump;8;TID_BUILDING_ELIXIR_PUMP;TID_ELIXIR_PUMP_INFO;Resource;Resource;0;sc/buildings.sc;elixir_pump_lvl8;goblin_townhall_lvl1;elixir_pump_const;0;0;8;0;0;Gold;28000;4;4;3;3;0;elixir_pump_upg;0;2000000;2000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;Elixir;190000;50000;220;0;0;0;0;7;;680;15;0;;0;0;0;0;0;0;0;0;0;0;;Building Destroyed;0;0;0;0;0;0;0;0;0;0;0;0;elixir_destructed_state2;2;2;0;elixir_pump_lvl5_base;0;;;0;;;;0;0;0;0;0;0;0;0;0;0;Elixir Pump Pickup;Elixir Pump Placing;;0;0;0;0;15;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;Defense;500;0;Townhall15;250;0;0;0;0;0;0;0;Defense;;0
Elixir Pump;9;TID_BUILDING_ELIXIR_PUMP;TID_ELIXIR_PUMP_INFO;Resource;Resource;0;sc/buildings.sc;elixir_pump_lvl9;goblin_townhall_lvl1;elixir_pump_const;0;0;10;0;0;Gold;56000;5;5;3;3;0;elixir_pump_upg;0;2000000;2000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;Elixir;220000;75000;300;0;0;0;0;8;;720;15;0;;0;0;0;0;0;0;0;0;0;0;;Building Destroyed;0;0;0;0;0;0;0;0;0;0;0;0;elixir_destructed_state2;2;2;0;elixir_pump_lvl9_base;0;;;0;;;;0;0;0;0;0;0;0;0;0;0;Elixir Pump Pickup;Elixir Pump Placing;;0;0;0;0;15;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;Defense;500;0;Townhall15;250;0;0;0;0;0;0;0;Defense;;0
Elixir Pump;10;TID_BUILDING_ELIXIR_PUMP;TID_ELIXIR_PUMP_INFO;Resource;Resource;0;sc/buildings.sc;elixir_pump_lvl10;goblin_townhall_lvl1;elixir_pump_const;0;0;12;0;0;Gold;75000;5;5;3;3;0;elixir_pump_upg;0;2000000;2000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;Elixir;280000;100000;400;0;0;0;0;9;;780;15;0;;0;0;0;0;0;0;0;0;0;0;;Building Destroyed;0;0;0;0;0;0;0;0;0;0;0;0;elixir_destructed_state2;2;2;0;elixir_pump_lvl9_base;0;;;0;;;;0;0;0;0;0;0;0;0;0;0;Elixir Pump Pickup;Elixir Pump Placing;;0;0;0;0;15;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;Defense;500;0;Townhall15;250;0;0;0;0;0;0;0;Defense;;0
Elixir Pump;11;TID_BUILDING_ELIXIR_PUMP;TID_ELIXIR_PUMP_INFO;Resource;Resource;0;sc/buildings.sc;elixir_pump_lvl11;goblin_townhall_lvl1;elixir_pump_const;0;0;16;0;0;Gold;100000;7;7;3;3;0;elixir_pump_upg;0;2000000;2000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;Elixir;350000;150000;500;0;0;0;0;10;;860;15;0;;0;0;0;0;0;0;0;0;0;0;;Building Destroyed;0;0;0;0;0;0;0;0;0;0;0;0;elixir_destructed_state2;2;2;0;elixir_pump_lvl9_base;0;;;0;;;;0;0;0;0;0;0;0;0;0;0;Elixir Pump Pickup;Elixir Pump Placing;;0;0;0;0;15;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;Defense;500;0;Townhall15;250;0;0;0;0;0;0;0;Defense;;0
Elixir Pump;12;TID_BUILDING_ELIXIR_PUMP;TID_ELIXIR_PUMP_INFO;Resource;Resource;0;sc/buildings.sc;elixir_pump_lvl12;goblin_townhall_lvl1;elixir_pump_const;0;0;20;0;0;Gold;200000;8;8;3;3;0;elixir_pump_upg;0;2000000;2000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;Elixir;420000;200000;600;0;0;0;0;10;;960;15;0;;0;0;0;0;0;0;0;0;0;0;;Building Destroyed;0;0;0;0;0;0;0;0;0;0;0;0;elixir_destructed_state2;2;2;0;elixir_pump_lvl9_base;0;;;0;;;;0;0;0;0;0;0;0;0;0;0;Elixir Pump Pickup;Elixir Pump Placing;;0;0;0;0;15;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;Defense;500;0;Townhall15;250;0;0;0;0;0;0;0;Defense;;0
Elixir Pump;13;TID_BUILDING_ELIXIR_PUMP;TID_ELIXIR_PUMP_INFO;Resource;Resource;0;sc/buildings.sc;elixir_pump_lvl13;goblin_townhall_lvl1;elixir_pump_const;0;1;16;0;0;Gold;400000;10;10;3;3;0;elixir_pump_upg;0;2000000;2000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;Elixir;490000;250000;700;0;0;0;0;11;;1080;15;0;;0;0;0;0;0;0;0;0;0;0;;Building Destroyed;0;0;0;0;0;0;0;0;0;0;0;0;elixir_destructed_state2;2;2;0;elixir_pump_lvl9_base;0;;;0;;;;0;0;0;0;0;0;0;0;0;0;Elixir Pump Pickup;Elixir Pump Placing;;0;0;0;0;15;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;Defense;500;0;Townhall15;250;0;0;0;0;0;0;0;Defense;;0
